State_Code,District,Type,Status,Count
OR,Dhenkanal,delta7,vaccinated2,23327
OR,Dhenkanal,meta,population,1192948
OR,Dhenkanal,total,confirmed,19871
OR,Dhenkanal,total,deceased,243
OR,Dhenkanal,total,recovered,19598
OR,Dhenkanal,total,tested,179477
OR,Dhenkanal,total,vaccinated1,738406
OR,Dhenkanal,total,vaccinated2,282859
OR,Gajapati,delta,confirmed,5
OR,Gajapati,delta,vaccinated1,296
OR,Gajapati,delta,vaccinated2,1193
OR,Gajapati,delta21_14,confirmed,11
OR,Gajapati,delta7,confirmed,15
OR,Gajapati,delta7,recovered,11
OR,Gajapati,delta7,vaccinated1,4770
OR,Gajapati,delta7,vaccinated2,10942
OR,Gajapati,meta,population,575880
OR,Gajapati,total,confirmed,9657
OR,Gajapati,total,deceased,84
OR,Gajapati,total,recovered,9555
OR,Gajapati,total,tested,715
OR,Gajapati,total,vaccinated1,288963
OR,Gajapati,total,vaccinated2,115535
OR,Ganjam,delta,confirmed,8
OR,Ganjam,delta,recovered,2
OR,Ganjam,delta,vaccinated1,438
OR,Ganjam,delta,vaccinated2,1848
OR,Ganjam,delta21_14,confirmed,25
OR,Ganjam,delta7,confirmed,22
OR,Ganjam,delta7,recovered,18
OR,Ganjam,delta7,vaccinated1,27002
OR,Ganjam,delta7,vaccinated2,112716
OR,Ganjam,meta,population,3520151
OR,Ganjam,total,confirmed,33849
OR,Ganjam,total,deceased,485
OR,Ganjam,total,recovered,33342
OR,Ganjam,total,tested,750442
OR,Ganjam,total,vaccinated1,2214981
OR,Ganjam,total,vaccinated2,1698328
OR,Jagatsinghpur,delta,confirmed,9
OR,Jagatsinghpur,delta,recovered,12
OR,Jagatsinghpur,delta,vaccinated1,-2
OR,Jagatsinghpur,delta,vaccinated2,2
OR,Jagatsinghpur,delta21_14,confirmed,72
OR,Jagatsinghpur,delta7,confirmed,76
OR,Jagatsinghpur,delta7,deceased,1
OR,Jagatsinghpur,delta7,recovered,78
OR,Jagatsinghpur,delta7,vaccinated1,28276
OR,Jagatsinghpur,delta7,vaccinated2,25051
OR,Jagatsinghpur,meta,population,1136604
OR,Jagatsinghpur,total,confirmed,27920
OR,Jagatsinghpur,total,deceased,316
OR,Jagatsinghpur,total,recovered,27510
OR,Jagatsinghpur,total,tested,46648
OR,Jagatsinghpur,total,vaccinated1,677675
OR,Jagatsinghpur,total,vaccinated2,272499
OR,Jajpur,delta,confirmed,9
OR,Jajpur,delta,recovered,8
OR,Jajpur,delta,vaccinated1,2
OR,Jajpur,delta,vaccinated2,9
OR,Jajpur,delta21_14,confirmed,76
OR,Jajpur,delta7,confirmed,75
OR,Jajpur,delta7,recovered,73
OR,Jajpur,delta7,vaccinated1,30726
OR,Jajpur,delta7,vaccinated2,37471
OR,Jajpur,meta,population,1826275
OR,Jajpur,total,confirmed,43735
OR,Jajpur,total,deceased,172
OR,Jajpur,total,recovered,43461
OR,Jajpur,total,tested,53956
OR,Jajpur,total,vaccinated1,1087735
OR,Jajpur,total,vaccinated2,383313
OR,Jharsuguda,delta,confirmed,3
OR,Jharsuguda,delta21_14,confirmed,11
OR,Jharsuguda,delta7,confirmed,13
OR,Jharsuguda,delta7,recovered,10
OR,Jharsuguda,delta7,vaccinated1,7187
OR,Jharsuguda,delta7,vaccinated2,14725
OR,Jharsuguda,meta,population,579499
OR,Jharsuguda,total,confirmed,23863
OR,Jharsuguda,total,deceased,176
OR,Jharsuguda,total,recovered,23673
OR,Jharsuguda,total,tested,1663
OR,Jharsuguda,total,vaccinated1,399523
OR,Jharsuguda,total,vaccinated2,189682
OR,Kalahandi,delta,confirmed,2
OR,Kalahandi,delta,vaccinated1,1476
OR,Kalahandi,delta,vaccinated2,537
OR,Kalahandi,delta21_14,confirmed,5
OR,Kalahandi,delta7,confirmed,15
OR,Kalahandi,delta7,recovered,1
OR,Kalahandi,delta7,vaccinated1,38214
OR,Kalahandi,delta7,vaccinated2,26926
OR,Kalahandi,meta,population,1573054
OR,Kalahandi,total,confirmed,24314
OR,Kalahandi,total,deceased,210
OR,Kalahandi,total,recovered,24082
OR,Kalahandi,total,tested,1458
OR,Kalahandi,total,vaccinated1,921185
OR,Kalahandi,total,vaccinated2,304778
OR,Kandhamal,delta,vaccinated1,847
OR,Kandhamal,delta,vaccinated2,529
OR,Kandhamal,delta21_14,confirmed,2
OR,Kandhamal,delta7,recovered,5
OR,Kandhamal,delta7,vaccinated1,12881
OR,Kandhamal,delta7,vaccinated2,12319
OR,Kandhamal,meta,population,731952
OR,Kandhamal,total,confirmed,11537
OR,Kandhamal,total,deceased,83
OR,Kandhamal,total,recovered,11453
OR,Kandhamal,total,tested,1516
OR,Kandhamal,total,vaccinated1,384009
OR,Kandhamal,total,vaccinated2,150737
OR,Kendrapara,delta,confirmed,8
OR,Kendrapara,delta,recovered,8
OR,Kendrapara,delta,vaccinated1,1452
OR,Kendrapara,delta,vaccinated2,1179
OR,Kendrapara,delta21_14,confirmed,88
OR,Kendrapara,delta7,confirmed,62
OR,Kendrapara,delta7,deceased,1
OR,Kendrapara,delta7,recovered,52
OR,Kendrapara,delta7,vaccinated1,28635
OR,Kendrapara,delta7,vaccinated2,34297
OR,Kendrapara,meta,population,1439891
OR,Kendrapara,total,confirmed,24860
OR,Kendrapara,total,deceased,252
OR,Kendrapara,total,recovered,24545
OR,Kendrapara,total,tested,382732
OR,Kendrapara,total,vaccinated1,916169
OR,Kendrapara,total,vaccinated2,347854
OR,Kendujhar,delta,confirmed,1
OR,Kendujhar,delta,recovered,2
OR,Kendujhar,delta,vaccinated1,483
OR,Kendujhar,delta,vaccinated2,613
OR,Kendujhar,delta21_14,confirmed,20
OR,Kendujhar,delta7,confirmed,4
OR,Kendujhar,delta7,deceased,2
OR,Kendujhar,delta7,recovered,3
OR,Kendujhar,delta7,vaccinated1,25529
OR,Kendujhar,delta7,vaccinated2,46488
OR,Kendujhar,meta,population,1802777
OR,Kendujhar,total,confirmed,20980
OR,Kendujhar,total,deceased,175
OR,Kendujhar,total,recovered,20798
OR,Kendujhar,total,tested,474504
OR,Kendujhar,total,vaccinated1,1087285
OR,Kendujhar,total,vaccinated2,376311
OR,Khordha,delta,confirmed,250
OR,Khordha,delta,deceased,2
OR,Khordha,delta,recovered,243
OR,Khordha,delta,vaccinated1,568
OR,Khordha,delta,vaccinated2,1482
OR,Khordha,delta21_14,confirmed,1704
OR,Khordha,delta7,confirmed,1492
OR,Khordha,delta7,deceased,8
OR,Khordha,delta7,recovered,1654
OR,Khordha,delta7,vaccinated1,34733
OR,Khordha,delta7,vaccinated2,49859
OR,Khordha,meta,population,2246341
OR,Khordha,total,confirmed,175335
OR,Khordha,total,deceased,1552
OR,Khordha,total,recovered,171938
OR,Khordha,total,vaccinated1,2063646
OR,Khordha,total,vaccinated2,1502538
OR,Koraput,delta,confirmed,1
OR,Koraput,delta,recovered,2
OR,Koraput,delta,vaccinated1,935
OR,Koraput,delta,vaccinated2,2024
OR,Koraput,delta21_14,confirmed,23
OR,Koraput,delta7,confirmed,11
OR,Koraput,delta7,recovered,20
OR,Koraput,delta7,vaccinated1,13011
OR,Koraput,delta7,vaccinated2,35701
OR,Koraput,meta,population,1376934
OR,Koraput,total,confirmed,19137
OR,Koraput,total,deceased,78
OR,Koraput,total,recovered,19044
OR,Koraput,total,tested,1401
OR,Koraput,total,vaccinated1,860773
OR,Koraput,total,vaccinated2,399063
OR,Malkangiri,delta,recovered,3
OR,Malkangiri,delta,vaccinated1,2497
OR,Malkangiri,delta,vaccinated2,2000
OR,Malkangiri,delta21_14,confirmed,2
OR,Malkangiri,delta7,confirmed,2
OR,Malkangiri,delta7,recovered,4
OR,Malkangiri,delta7,vaccinated1,13449
OR,Malkangiri,delta7,vaccinated2,16141
OR,Malkangiri,meta,population,612727
OR,Malkangiri,total,confirmed,11667
OR,Malkangiri,total,deceased,49
OR,Malkangiri,total,recovered,11613
OR,Malkangiri,total,tested,1841
OR,Malkangiri,total,vaccinated1,391790
OR,Malkangiri,total,vaccinated2,137925
OR,Mayurbhanj,delta,confirmed,19
OR,Mayurbhanj,delta,deceased,1
OR,Mayurbhanj,delta,recovered,8
OR,Mayurbhanj,delta,vaccinated1,2985
OR,Mayurbhanj,delta,vaccinated2,654
OR,Mayurbhanj,delta21_14,confirmed,129
OR,Mayurbhanj,delta7,confirmed,126
OR,Mayurbhanj,delta7,deceased,5
OR,Mayurbhanj,delta7,recovered,93
OR,Mayurbhanj,delta7,vaccinated1,86170
OR,Mayurbhanj,delta7,vaccinated2,36315
OR,Mayurbhanj,meta,population,2513895
OR,Mayurbhanj,total,confirmed,40844
OR,Mayurbhanj,total,deceased,286
OR,Mayurbhanj,total,recovered,40416
OR,Mayurbhanj,total,tested,3307
OR,Mayurbhanj,total,vaccinated1,1222153
OR,Mayurbhanj,total,vaccinated2,413698
OR,Nabarangapur,delta21_14,confirmed,6
OR,Nabarangapur,delta7,confirmed,1
OR,Nabarangapur,delta7,recovered,2
OR,Nabarangapur,delta7,vaccinated1,13213
OR,Nabarangapur,delta7,vaccinated2,18025
OR,Nabarangapur,meta,population,1218762
OR,Nabarangapur,total,confirmed,23549
OR,Nabarangapur,total,deceased,86
OR,Nabarangapur,total,recovered,23461
OR,Nabarangapur,total,tested,162154
OR,Nabarangapur,total,vaccinated1,675601
OR,Nabarangapur,total,vaccinated2,188457
OR,Nayagarh,delta,confirmed,2
OR,Nayagarh,delta,recovered,3
OR,Nayagarh,delta,vaccinated1,29
OR,Nayagarh,delta,vaccinated2,117
OR,Nayagarh,delta21_14,confirmed,33
OR,Nayagarh,delta7,confirmed,28
OR,Nayagarh,delta7,deceased,1
OR,Nayagarh,delta7,recovered,24
OR,Nayagarh,delta7,vaccinated1,7145
OR,Nayagarh,delta7,vaccinated2,22575
OR,Nayagarh,meta,population,962215
OR,Nayagarh,total,confirmed,23505
OR,Nayagarh,total,deceased,212
OR,Nayagarh,total,recovered,23261
OR,Nayagarh,total,tested,1104
OR,Nayagarh,total,vaccinated1,593612
OR,Nayagarh,total,vaccinated2,222606
OR,Nuapada,delta,confirmed,1
OR,Nuapada,delta,recovered,3
OR,Nuapada,delta,vaccinated1,6
OR,Nuapada,delta,vaccinated2,58
OR,Nuapada,delta21_14,confirmed,11
OR,Nuapada,delta7,confirmed,36
OR,Nuapada,delta7,recovered,5
OR,Nuapada,delta7,vaccinated1,3391
OR,Nuapada,delta7,vaccinated2,14721
OR,Nuapada,meta,population,606490
OR,Nuapada,total,confirmed,22924
OR,Nuapada,total,deceased,84
OR,Nuapada,total,recovered,22803
OR,Nuapada,total,tested,310
OR,Nuapada,total,vaccinated1,402248
OR,Nuapada,total,vaccinated2,129685
OR,Puri,delta,confirmed,15
OR,Puri,delta,deceased,1
OR,Puri,delta,recovered,7
OR,Puri,delta,vaccinated1,2991
OR,Puri,delta,vaccinated2,6548
OR,Puri,delta21_14,confirmed,91
OR,Puri,delta7,confirmed,68
OR,Puri,delta7,deceased,1
OR,Puri,delta7,recovered,69
OR,Puri,delta7,vaccinated1,25187
OR,Puri,delta7,vaccinated2,40854
OR,Puri,meta,population,1697983
OR,Puri,total,confirmed,45431
OR,Puri,total,deceased,459
OR,Puri,total,recovered,44903
OR,Puri,total,tested,173340
OR,Puri,total,vaccinated1,1078666
OR,Puri,total,vaccinated2,523160
OR,Rayagada,delta,confirmed,6
OR,Rayagada,delta,recovered,3
OR,Rayagada,delta,vaccinated1,537
OR,Rayagada,delta,vaccinated2,2019
OR,Rayagada,delta21_14,confirmed,14
OR,Rayagada,delta7,confirmed,18
OR,Rayagada,delta7,recovered,16
OR,Rayagada,delta7,vaccinated1,5781
OR,Rayagada,delta7,vaccinated2,16558
OR,Rayagada,meta,population,961959
OR,Rayagada,total,confirmed,20224
OR,Rayagada,total,deceased,167
OR,Rayagada,total,recovered,19981
OR,Rayagada,total,tested,578
OR,Rayagada,total,vaccinated1,549767
OR,Rayagada,total,vaccinated2,184420
OR,Sambalpur,delta,confirmed,13
OR,Sambalpur,delta,recovered,24
OR,Sambalpur,delta,vaccinated1,574
OR,Sambalpur,delta,vaccinated2,1479
OR,Sambalpur,delta21_14,confirmed,62
OR,Sambalpur,delta7,confirmed,88
OR,Sambalpur,delta7,recovered,113
OR,Sambalpur,delta7,vaccinated1,8960
OR,Sambalpur,delta7,vaccinated2,31518
OR,Sambalpur,meta,population,1044410
OR,Sambalpur,total,confirmed,31651
OR,Sambalpur,total,deceased,240
OR,Sambalpur,total,recovered,31315
OR,Sambalpur,total,tested,2007
OR,Sambalpur,total,vaccinated1,768989
OR,Sambalpur,total,vaccinated2,418110
OR,State Pool,delta,confirmed,53
OR,State Pool,delta,recovered,57
OR,State Pool,delta21_14,confirmed,407
OR,State Pool,delta7,confirmed,338
OR,State Pool,delta7,recovered,401
OR,State Pool,total,confirmed,32048
OR,State Pool,total,recovered,31587
OR,Subarnapur,delta21_14,confirmed,5
OR,Subarnapur,delta7,confirmed,5
OR,Subarnapur,delta7,recovered,3
OR,Subarnapur,delta7,vaccinated1,8102
OR,Subarnapur,delta7,vaccinated2,31803
OR,Subarnapur,meta,population,652107
OR,Subarnapur,total,confirmed,13187
OR,Subarnapur,total,deceased,61
OR,Subarnapur,total,recovered,13115
OR,Subarnapur,total,vaccinated1,418336
OR,Subarnapur,total,vaccinated2,192102
OR,Sundargarh,delta,confirmed,13
OR,Sundargarh,delta,recovered,8
OR,Sundargarh,delta,vaccinated1,824
OR,Sundargarh,delta,vaccinated2,340
OR,Sundargarh,delta21_14,confirmed,58
OR,Sundargarh,delta7,confirmed,59
OR,Sundargarh,delta7,recovered,71
OR,Sundargarh,delta7,vaccinated1,19935
OR,Sundargarh,delta7,vaccinated2,22587
OR,Sundargarh,meta,population,2080664
OR,Sundargarh,total,confirmed,61841
OR,Sundargarh,total,deceased,594
OR,Sundargarh,total,recovered,61167
OR,Sundargarh,total,vaccinated1,1122762
OR,Sundargarh,total,vaccinated2,490428
PB,Amritsar,delta,confirmed,4
PB,Amritsar,delta,recovered,1
PB,Amritsar,delta,vaccinated1,232
PB,Amritsar,delta,vaccinated2,251
PB,Amritsar,delta21_14,confirmed,8
PB,Amritsar,delta7,confirmed,23
PB,Amritsar,delta7,deceased,2
PB,Amritsar,delta7,recovered,9
PB,Amritsar,delta7,vaccinated1,23376
PB,Amritsar,delta7,vaccinated2,18084
PB,Amritsar,meta,population,2490891
PB,Amritsar,total,confirmed,47379
PB,Amritsar,total,deceased,1598
PB,Amritsar,total,recovered,45757
PB,Amritsar,total,tested,89227
PB,Amritsar,total,vaccinated1,1263073
PB,Amritsar,total,vaccinated2,446487
PB,Barnala,delta,vaccinated1,629
PB,Barnala,delta,vaccinated2,291
PB,Barnala,delta21_14,confirmed,2
PB,Barnala,delta7,confirmed,2
PB,Barnala,delta7,vaccinated1,9552
PB,Barnala,delta7,vaccinated2,5253
PB,Barnala,meta,population,596294
PB,Barnala,total,confirmed,5950
PB,Barnala,total,deceased,244
PB,Barnala,total,recovered,5696
PB,Barnala,total,tested,63447
PB,Barnala,total,vaccinated1,328464
PB,Barnala,total,vaccinated2,104197
PB,Bathinda,delta,confirmed,1
PB,Bathinda,delta,vaccinated1,110
PB,Bathinda,delta,vaccinated2,182
PB,Bathinda,delta21_14,confirmed,10
PB,Bathinda,delta7,confirmed,15
PB,Bathinda,delta7,recovered,8
PB,Bathinda,delta7,vaccinated1,8246
PB,Bathinda,delta7,vaccinated2,6940
PB,Bathinda,meta,population,1388859
PB,Bathinda,total,confirmed,41728
PB,Bathinda,total,deceased,1042
PB,Bathinda,total,recovered,40668
PB,Bathinda,total,tested,118489
PB,Bathinda,total,vaccinated1,623604
PB,Bathinda,total,vaccinated2,202311
PB,Faridkot,delta,confirmed,1
PB,Faridkot,delta,recovered,1
PB,Faridkot,delta,vaccinated1,154
PB,Faridkot,delta,vaccinated2,241
PB,Faridkot,delta21_14,confirmed,7
PB,Faridkot,delta7,confirmed,7
PB,Faridkot,delta7,recovered,7
PB,Faridkot,delta7,vaccinated1,3048
PB,Faridkot,delta7,vaccinated2,4201
PB,Faridkot,meta,population,618008
PB,Faridkot,total,confirmed,13927
PB,Faridkot,total,deceased,315
PB,Faridkot,total,recovered,13602
PB,Faridkot,total,tested,23635
PB,Faridkot,total,vaccinated1,330654
PB,Faridkot,total,vaccinated2,128653
PB,Fatehgarh Sahib,delta,vaccinated1,9
PB,Fatehgarh Sahib,delta,vaccinated2,17
PB,Fatehgarh Sahib,delta21_14,confirmed,2
PB,Fatehgarh Sahib,delta7,confirmed,2
PB,Fatehgarh Sahib,delta7,deceased,1
PB,Fatehgarh Sahib,delta7,recovered,1
PB,Fatehgarh Sahib,delta7,vaccinated1,2513
PB,Fatehgarh Sahib,delta7,vaccinated2,4804
PB,Fatehgarh Sahib,meta,population,599814
PB,Fatehgarh Sahib,total,confirmed,8876
PB,Fatehgarh Sahib,total,deceased,335
PB,Fatehgarh Sahib,total,recovered,8538
PB,Fatehgarh Sahib,total,tested,68436
PB,Fatehgarh Sahib,total,vaccinated1,354921
PB,Fatehgarh Sahib,total,vaccinated2,135247
PB,Fazilka,delta,confirmed,1
PB,Fazilka,delta,recovered,1
PB,Fazilka,delta,vaccinated1,249
PB,Fazilka,delta,vaccinated2,177
PB,Fazilka,delta21_14,confirmed,6
PB,Fazilka,delta7,confirmed,8
PB,Fazilka,delta7,recovered,4
PB,Fazilka,delta7,vaccinated1,8408
PB,Fazilka,delta7,vaccinated2,5707
PB,Fazilka,meta,population,1180483
PB,Fazilka,total,confirmed,20271
PB,Fazilka,total,deceased,528
PB,Fazilka,total,recovered,19729
PB,Fazilka,total,tested,63589
PB,Fazilka,total,vaccinated1,490080
PB,Fazilka,total,vaccinated2,131519
PB,Ferozepur,delta,confirmed,4
PB,Ferozepur,delta,recovered,3
PB,Ferozepur,delta,vaccinated1,130
PB,Ferozepur,delta,vaccinated2,73
PB,Ferozepur,delta21_14,confirmed,6
PB,Ferozepur,delta7,confirmed,13
PB,Ferozepur,delta7,recovered,9
PB,Ferozepur,delta7,vaccinated1,4483
PB,Ferozepur,delta7,vaccinated2,4723
PB,Ferozepur,meta,population,2026831
PB,Ferozepur,total,confirmed,14347
PB,Ferozepur,total,deceased,504
PB,Ferozepur,total,recovered,13832
PB,Ferozepur,total,tested,74880
PB,Ferozepur,total,vaccinated1,476343
PB,Ferozepur,total,vaccinated2,128043
PB,Gurdaspur,delta,vaccinated1,459
PB,Gurdaspur,delta,vaccinated2,351
PB,Gurdaspur,delta21_14,confirmed,1
PB,Gurdaspur,delta7,confirmed,3
PB,Gurdaspur,delta7,deceased,1
PB,Gurdaspur,delta7,recovered,3
PB,Gurdaspur,delta7,vaccinated1,18212
PB,Gurdaspur,delta7,vaccinated2,26825
PB,Gurdaspur,meta,population,2299026
PB,Gurdaspur,total,confirmed,22381
PB,Gurdaspur,total,deceased,801
PB,Gurdaspur,total,recovered,21576
PB,Gurdaspur,total,tested,249039
PB,Gurdaspur,total,vaccinated1,862133
PB,Gurdaspur,total,vaccinated2,415351
PB,Hoshiarpur,delta,confirmed,2
PB,Hoshiarpur,delta,deceased,1
PB,Hoshiarpur,delta,recovered,2
PB,Hoshiarpur,delta,vaccinated1,87
PB,Hoshiarpur,delta,vaccinated2,211
PB,Hoshiarpur,delta21_14,confirmed,12
PB,Hoshiarpur,delta7,confirmed,10
PB,Hoshiarpur,delta7,deceased,2
PB,Hoshiarpur,delta7,recovered,12
PB,Hoshiarpur,delta7,vaccinated1,6567
PB,Hoshiarpur,delta7,vaccinated2,17487
PB,Hoshiarpur,meta,population,1582793
PB,Hoshiarpur,total,confirmed,30822
PB,Hoshiarpur,total,deceased,986
PB,Hoshiarpur,total,recovered,29828
PB,Hoshiarpur,total,tested,221261
PB,Hoshiarpur,total,vaccinated1,1000636
PB,Hoshiarpur,total,vaccinated2,574716
PB,Jalandhar,delta,confirmed,1
PB,Jalandhar,delta,recovered,1
PB,Jalandhar,delta,vaccinated1,167
PB,Jalandhar,delta,vaccinated2,507
PB,Jalandhar,delta21_14,confirmed,14
PB,Jalandhar,delta7,confirmed,20
PB,Jalandhar,delta7,deceased,1
PB,Jalandhar,delta7,recovered,12
PB,Jalandhar,delta7,vaccinated1,13877
PB,Jalandhar,delta7,vaccinated2,22309
PB,Jalandhar,meta,population,2181753
PB,Jalandhar,total,confirmed,63396
PB,Jalandhar,total,deceased,1496
PB,Jalandhar,total,recovered,61864
PB,Jalandhar,total,tested,443735
PB,Jalandhar,total,vaccinated1,1433553
PB,Jalandhar,total,vaccinated2,681370
PB,Kapurthala,delta,vaccinated1,93
PB,Kapurthala,delta,vaccinated2,174
PB,Kapurthala,delta21_14,confirmed,8
PB,Kapurthala,delta7,confirmed,2
PB,Kapurthala,delta7,recovered,7
PB,Kapurthala,delta7,vaccinated1,5387
PB,Kapurthala,delta7,vaccinated2,6146
PB,Kapurthala,meta,population,817668
PB,Kapurthala,total,confirmed,17852
PB,Kapurthala,total,deceased,556
PB,Kapurthala,total,recovered,17294
PB,Kapurthala,total,tested,38658
PB,Kapurthala,total,vaccinated1,465285
PB,Kapurthala,total,vaccinated2,187476
PB,Ludhiana,delta,recovered,4
PB,Ludhiana,delta,vaccinated1,327
PB,Ludhiana,delta,vaccinated2,276
PB,Ludhiana,delta21_14,confirmed,15
PB,Ludhiana,delta7,confirmed,16
PB,Ludhiana,delta7,deceased,1
PB,Ludhiana,delta7,recovered,24
PB,Ludhiana,delta7,vaccinated1,41184
PB,Ludhiana,delta7,vaccinated2,30055
PB,Ludhiana,meta,population,3487882
PB,Ludhiana,total,confirmed,87608
PB,Ludhiana,total,deceased,2106
PB,Ludhiana,total,recovered,85484
PB,Ludhiana,total,tested,514691
PB,Ludhiana,total,vaccinated1,2473646
PB,Ludhiana,total,vaccinated2,943401
PB,Mansa,delta,vaccinated1,128
PB,Mansa,delta,vaccinated2,166
PB,Mansa,delta21_14,confirmed,1
PB,Mansa,delta7,recovered,1
PB,Mansa,delta7,vaccinated1,5340
PB,Mansa,delta7,vaccinated2,4111
PB,Mansa,meta,population,768808
PB,Mansa,total,confirmed,15606
PB,Mansa,total,deceased,380
PB,Mansa,total,recovered,15226
PB,Mansa,total,tested,26878
PB,Mansa,total,vaccinated1,372366
PB,Mansa,total,vaccinated2,89830
PB,Moga,delta,vaccinated1,9
PB,Moga,delta,vaccinated2,7
PB,Moga,delta21_14,confirmed,2
PB,Moga,delta7,confirmed,1
PB,Moga,delta7,recovered,8
PB,Moga,delta7,vaccinated1,5076
PB,Moga,delta7,vaccinated2,6757
PB,Moga,meta,population,992289
PB,Moga,total,confirmed,8675
PB,Moga,total,deceased,233
PB,Moga,total,recovered,8440
PB,Moga,total,tested,77307
PB,Moga,total,vaccinated1,541556
PB,Moga,total,vaccinated2,178908
PB,Pathankot,delta,confirmed,6
PB,Pathankot,delta,recovered,1
PB,Pathankot,delta,vaccinated1,52
PB,Pathankot,delta,vaccinated2,278
PB,Pathankot,delta21_14,confirmed,14
PB,Pathankot,delta7,confirmed,20
PB,Pathankot,delta7,recovered,7
PB,Pathankot,delta7,vaccinated1,1762
PB,Pathankot,delta7,vaccinated2,6090
PB,Pathankot,meta,population,626154
PB,Pathankot,total,confirmed,18814
PB,Pathankot,total,deceased,419
PB,Pathankot,total,recovered,18373
PB,Pathankot,total,tested,29112
PB,Pathankot,total,vaccinated1,424889
PB,Pathankot,total,vaccinated2,196822
PB,Patiala,delta,recovered,2
PB,Patiala,delta,vaccinated1,239
PB,Patiala,delta,vaccinated2,526
PB,Patiala,delta21_14,confirmed,12
PB,Patiala,delta7,confirmed,6
PB,Patiala,delta7,recovered,15
PB,Patiala,delta7,vaccinated1,7659
PB,Patiala,delta7,vaccinated2,10721
PB,Patiala,meta,population,2892282
PB,Patiala,total,confirmed,48927
PB,Patiala,total,deceased,1358
PB,Patiala,total,recovered,47561
PB,Patiala,total,tested,273344
PB,Patiala,total,vaccinated1,1051467
PB,Patiala,total,vaccinated2,396473
PB,Rupnagar,delta,confirmed,2
PB,Rupnagar,delta,recovered,3
PB,Rupnagar,delta,vaccinated1,88
PB,Rupnagar,delta,vaccinated2,202
PB,Rupnagar,delta21_14,confirmed,3
PB,Rupnagar,delta7,confirmed,20
PB,Rupnagar,delta7,recovered,7
PB,Rupnagar,delta7,vaccinated1,1965
PB,Rupnagar,delta7,vaccinated2,5708
PB,Rupnagar,meta,population,683349
PB,Rupnagar,total,confirmed,12963
PB,Rupnagar,total,deceased,423
